field sample ID,sample type,sample type code,year,river code,floodplain code/State RW,site code,trap #/HJ rep #,sample count,sample collection date,weeknum,dayofyear,person Iding,ID date,completed verification by,vial count,genus,species,male/female/nymph,total count
SW17/WG-01/001,SWEEP,SW,2017,KA,KA,WO,,1,24-Apr-17,17,114,KW,15-Dec-19,,,CAPNIA,CONFUSA,Female,2
SW17/KA/PR/001E,SWEEP,SW,2017,KA,KA,PR,,1,24-Apr-17,17,114,KW,15-Dec-19,,,Taenionema,PACIFICUM,female,30
SW17/KA/PR/001E,SWEEP,SW,2017,KA,KA,PR,,1,24-Apr-17,17,114,KW,15-Dec-19,,,Taenionema,PACIFICUM,MALE,4
SW17/KA/PR/003B,SWEEP,SW,2017,KA,KA,PR,,3,24-Apr-17,17,114,KW,3-Jan-20,,,Taenionema,PACIFICUM,MALE,3
SW17/KA/PR/003B,SWEEP,SW,2017,KA,KA,PR,,3,24-Apr-17,17,114,KW,3-Jan-20,,,Taenionema,PACIFICUM,FEMALE,20
SW17/KA/PR/003F,SWEEP,SW,2017,KA,KA,PR,,3,24-Apr-17,17,114,KW,3-Jan-20,,,Taenionema,PACIFICUM,MALE,4
SW17/KA/PR/003F,SWEEP,SW,2017,KA,KA,PR,,3,24-Apr-17,17,114,KW,3-Jan-20,,,Taenionema,PACIFICUM,FEMALE,31
SW17/KA/PR/003D,SWEEP,SW,2017,KA,KA,PR,,3,24-Apr-17,17,114,KW,3-Jan-20,,,Taenionema,PACIFICUM,MALE,13
SW17/KA/PR/003D,SWEEP,SW,2017,KA,KA,PR,,3,24-Apr-17,17,114,KW,3-Jan-20,,,Taenionema,PACIFICUM,FEMALE,48
SW17/KA/PR/003H,SWEEP,SW,2017,KA,KA,PR,,3,24-Apr-17,17,114,KW,3-Jan-20,,,Taenionema,PACIFICUM,MALE,8
SW17/KA/PR/003H,SWEEP,SW,2017,KA,KA,PR,,3,24-Apr-17,17,114,KW,3-Jan-20,,,Capnia,CONFUSA,MALE,1
SW17/KA/PR/003H,SWEEP,SW,2017,KA,KA,PR,,3,24-Apr-17,17,114,KW,3-Jan-20,,,EUCAPNOPSIS,BREVICAUDA,FEMALE,1
SW17/KA/WO/003,SWEEP,SW,2017,KA,KA,WO,,3,24-Apr-17,17,114,KW,10-Jan-20,,,EUCAPNOPSIS,BREVICAUDA,FEMALE,1
SW17/KA/WO/003,SWEEP,SW,2017,KA,KA,WO,,3,24-Apr-17,17,114,KW,10-Jan-20,,,PROSTOIA,BESAMETSA,FEMALE,1
PT17/KA/WO-3/001,PITFALL,PT,2017,KA,KA,WO,,3,24-Apr-17,17,114,KW,10-Jan-20,,,PARALEUCTRA,OCCIDENTALIS,FEMALE,1
PT17/KA/PR-4-5/002A,PITFALL,PT,2017,KA,KA,PR,,2,24-Apr-17,17,114,KW,12-Jan-20,,,Capnia,Confusa,MALE,2
PT17/KA/PR-4-5/002A,PITFALL,PT,2017,KA,KA,PR,,2,24-Apr-17,17,114,KW,12-Jan-20,,,Capnia,Confusa,female,1
PT17/KA/PR-4-5/002A,PITFALL,PT,2017,KA,KA,PR,,2,24-Apr-17,17,114,KW,12-Jan-20,,,Taenionema,SPP,unknown,2
PT17/KA/WO-8/001A-B,PITFALL,PT,2017,KA,KA,WO,,1,24-Apr-17,17,114,KW,13-Jan-20,,,Capnia,Confusa,MALE,2
PT17/KA/WO-8/001A-B,PITFALL,PT,2017,KA,KA,WO,,1,24-Apr-17,17,114,KW,13-Jan-20,,,Capnia,Confusa,female,1
PT17/KA/WO-2/001,PITFALL,PT,2017,KA,KA,WO,,1,24-Apr-17,17,114,KW,13-Jan-20,,,Capnia,Confusa,female,1
PT17/KA/WO-2/001,PITFALL,PT,2017,KA,KA,WO,,1,24-Apr-17,17,114,KW,13-Jan-20,,,PARALEUCTRA,forcipata,MALE,1
PT17/KA/WO-2/001,PITFALL,PT,2017,KA,KA,WO,,1,24-Apr-17,17,114,KW,13-Jan-20,,,PARALEUCTRA,forcipata,female,1
PT17/KA/WO-2/001,PITFALL,PT,2017,KA,KA,WO,,1,24-Apr-17,17,114,KW,13-Jan-20,,,Isocapnia,VEDDERENSIS,MALE,1
PT17/KA/WO-9/001,PITFALL,PT,2017,KA,KA,WO,,1,24-Apr-17,17,114,KW,13-Jan-20,,,Capnia,Confusa,female,1
RK18/MF/WGDN/002A-B,ROCKPICK,RK,18,MF,WG,DN,-,2,26-Apr-17,17,116,KW,27-Apr-18,KW,1 of 1,Kathroperla,PERDITA,MALE,1
PT17/NF/WUMD-3/001,PITFALL,PT,2017,NF,WU,MD,3,1,28-Apr-17,17,118,KW,27-Feb-17,,1 OF 1,SKWALA,AMERICANA,MALE,3
PT17/NF/WUMD-3/001,PITFALL,PT,2017,NF,WU,MD,3,1,28-Apr-17,17,118,KW,27-Feb-17,,1 OF 1,TAENIONEMA,SPP,NYMPH,5
PT17/NF/CBLC-4/001,PITFALL,PT,2017,NF,CB,LC,4,1,28-Apr-17,17,118,KW,28-Feb-17,kw,1 OF 1,Isocapnia,GRANDIS,MALE,1
PT17/NF/CBLC-5/001,PITFALL,PT,2017,NF,CB,LC,5,1,28-Apr-17,17,118,KW,28-Feb-17,JG,1 OF 1,Isocapnia,INTEGRA,NYMPH,1
PT17/NF/CBLC-4/001,PITFALL,PT,2017,NF,CB,LC,4,1,28-Apr-17,17,118,KW,28-Feb-17,JG,1 OF 1,Isocapnia,INTEGRA,NYMPH,2
PT17/NF/CBLC-4/001,PITFALL,PT,2017,NF,CB,LC,4,1,28-Apr-17,17,118,KW,28-Feb-17,JG,1 OF 1,ISocapnia,INTEGRA,MALE,7
PT17/NF/CBLC-5/001,PITFALL,PT,2017,NF,CB,LC,5,1,28-Apr-17,17,118,KW,28-Feb-17,,1 OF 1,SKWALA,AMERICANA,MALE,2
PT17/NF/CBLC-4/001,PITFALL,PT,2017,NF,CB,LC,4,1,28-Apr-17,17,118,KW,28-Feb-17,,1 OF 1,SKWALA,AMERICANA,FEMALE,2
PT17/NF/CBLC-4/001,PITFALL,PT,2017,NF,CB,LC,4,1,28-Apr-17,17,118,KW,28-Feb-17,,1 OF 1,TAENIONEMA,PACIFICUM,MALE,3
PT17/NF/CBLC-5/001,PITFALL,PT,2017,NF,CB,LC,5,1,28-Apr-17,17,118,KW,28-Feb-17,,1 OF 1,TAENIONEMA,SPP,NYMPH,22
PT17/NF/CBLC-4/001,PITFALL,PT,2017,NF,CB,LC,4,1,28-Apr-17,17,118,KW,28-Feb-17,,1 OF 1,TAENIONEMA,SPP,NYMPH,17
PT17/NF/CBLC-4/001,PITFALL,PT,2017,NF,CB,LC,4,1,28-Apr-17,17,118,KW,28-Feb-17,,1 OF 1,TAENIONEMA,SPP,FEMALE,1
PT17/NF/WULW-4/001,PITFALL,PT,2017,NF,WU,LW,4,1,28-Apr-17,17,118,KW,28-Feb-17,,1 OF 1,SKWALA,AMERICANA,FEMALE,1
PT17/NF/WULW-4/001,PITFALL,PT,2017,NF,WU,LW,4,1,28-Apr-17,17,118,KW,28-Feb-17,,1 OF 1,TAENIONEMA,PACIFICUM,MALE,1
PT17/NF/WULW-4/001,PITFALL,PT,2017,NF,WU,LW,4,1,28-Apr-17,17,118,KW,28-Feb-17,,1 OF 1,TAENIONEMA,SPP,NYMPH,7
RK17/NF/WUMD/002,ROCKPICK,RK,2017,NF,WU,MD,-,2,28-Apr-17,17,118,KW,28-Feb-17,JG,1 OF 1,Isocapnia,INTEGRA,MALE,1
RK17/NF/WUMD/002,ROCKPICK,RK,2017,NF,WU,MD,-,2,28-Apr-17,17,118,KW,28-Feb-17,,1 OF 1,SKWALA,AMERICANA,MALE,8
RK17/NF/WUMD/002,ROCKPICK,RK,2017,NF,WU,MD,-,2,28-Apr-17,17,118,KW,28-Feb-17,,1 OF 1 ,SKWALA,AMERICANA,FEMALE,1
PT17/NF/WULW-3/001,PITFALL,PT,2017,NF,WU,LW,3,1,28-Apr-17,17,118,KW,26-Sep-17,,1 OF 1,CAPNIA,CONFUSA,MALE,1
PT17/NF/WULW-3/001,PITFALL,PT,2017,NF,WU,LW,3,1,28-Apr-17,17,118,KW,26-Sep-17,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,MALE,3
PT17/NF/WULW-3/001,PITFALL,PT,2017,NF,WU,LW,3,1,28-Apr-17,17,118,KW,26-Sep-17,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,FEMALE,1
PT17/NF/WULW-3/001,PITFALL,PT,2017,NF,WU,LW,3,1,28-Apr-17,17,118,KW,26-Sep-17,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,NYMPH,1
PT17/NF/WULW-3/001,PITFALL,PT,2017,NF,WU,LW,3,1,28-Apr-17,17,118,KW,26-Sep-17,,1 OF 1,PERLOMYIA,UTAHENSIS,FEMALE,2
PT17/NF/WULW-3/001,PITFALL,PT,2017,NF,WU,LW,3,1,28-Apr-17,17,118,KW,26-Sep-17,,1 OF 1,PERLOMYIA,UTAHENSIS,NYMPH,9
PT17/NF/WULW-3/001,PITFALL,PT,2017,NF,WU,LW,3,1,28-Apr-17,17,118,KW,26-Sep-17,,1 OF 1,PROSTOIA,BESAMETSA,MALE,1
PT17/NF/WULW-3/001,PITFALL,PT,2017,NF,WU,LW,3,1,28-Apr-17,17,118,KW,26-Sep-17,,1 OF 1,TAENIONEMA,SPP,NYMPH,5
RK17/NF/WULW/002,ROCKPICK,RK,2017,NF,WU,LW,-,2,28-Apr-17,17,118,KW,26-Sep-17,,1 OF 1,PERLOMYIA,UTAHENSIS,MALE,3
RK17/NF/WULW/002,ROCKPICK,RK,2017,NF,WU,LW,-,2,28-Apr-17,17,118,KW,26-Sep-17,,1 of 1,TAENIONEMA,SPP,FEMALE,1
PT17/NF/CBGF-3/001,PITFALL,PT,2017,NF,CB,GF,3,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,PARALEUCTRA,SPP,FEMALE,1
PT17/NF/CBGF-3/001,PITFALL,PT,2017,NF,CB,GF,3,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,SKWALA,AMERICANA,MALE,1
PT17/NF/CBGF-2/001,PITFALL,PT,2017,NF,CB,GF,2,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,TAENIONEMA,SPP,NYMPH,1
PT17/NF/CBLC-3/001,PITFALL,PT,2017,NF,CB,LC,3,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,BOLSHECAPNIA,SPENCERI,MALE,1
PT17/NF/CBLC-3/001,PITFALL,PT,2017,NF,CB,LC,3,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,BOLSHECAPNIA,SPENCERI,FEMALE,1
PT17/NF/CBLC-2/001,PITFALL,PT,2017,NF,CB,LC,2,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,DIURA,SPP,NYMPH,1
PT17/NF/CBLC-3/001,PITFALL,PT,2017,NF,CB,LC,3,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,MALE,2
PT17/NF/CBLC-3/001,PITFALL,PT,2017,NF,CB,LC,3,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,FEMALE,2
PT17/NF/CBLC-3/001,PITFALL,PT,2017,NF,CB,LC,3,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,NYMPH,1
PT17/NF/CBLC-2/001,PITFALL,PT,2017,NF,CB,LC,2,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,MALE,1
PT17/NF/CBLC-3/001,PITFALL,PT,2017,NF,CB,LC,3,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,ISOCAPNIA,INTEGRA,MALE,1
PT17/NF/CBLC-2/001,PITFALL,PT,2017,NF,CB,LC,2,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,PARALEUCTRA,OCCIDENTALIS,FEMALE,1
PT17/NF/CBLC-3/001,PITFALL,PT,2017,NF,CB,LC,3,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,SKWALA,AMERICANA,MALE,1
PT17/NF/CBLC-3/001,PITFALL,PT,2017,NF,CB,LC,3,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,TAENIONEMA,PACIFICUM,MALE,2
PT17/NF/CBLC-3/001,PITFALL,PT,2017,NF,CB,LC,3,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 2,TAENIONEMA,SPP,NYMPH,6
PT17/NF/CBLC-3/001,PITFALL,PT,2017,NF,CB,LC,3,1,28-Apr-17,17,118,MR,5-Oct-17,,2 OF 2,TAENIONEMA,SPP,NYMPH,5
PT17/NF/CBLC-2/001,PITFALL,PT,2017,NF,CB,LC,2,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,TAENIONEMA,SPP,NYMPH,6
PT17/NF/WULW-5/001,PITFALL,PT,2017,NF,WU,LW,5,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,FEMALE,5
PT17/NF/WULW-5/001,PITFALL,PT,2017,NF,WU,LW,5,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,MALE,2
PT17/NF/WULW-1/001,PITFALL,PT,2017,NF,WU,LW,1,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,PARALEUCTRA,OCCIDENTALIS,MALE,1
PT17/NF/WULW-5/001,PITFALL,PT,2017,NF,WU,LW,5,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,PARALEUCTRA,OCCIDENTALIS,MALE,3
PT17/NF/WULW-5/001,PITFALL,PT,2017,NF,WU,LW,5,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,PARALEUCTRA,OCCIDENTALIS,FEMALE,5
PT17/NF/WULW-5/001,PITFALL,PT,2017,NF,WU,LW,5,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,PARALEUCTRA,SPP,NYMPH,3
PT17/NF/WULW-1/001,PITFALL,PT,2017,NF,WU,LW,1,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,TAENIONEMA,SPP,NYMPH,6
PT17/NF/WUMD-2/001,PITFALL,PT,2017,NF,WU,MD,2,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,PARALEUCTRA,OCCIDENTALIS,MALE,1
PT17/NF/WUMD-2/001,PITFALL,PT,2017,NF,WU,MD,2,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,TAENIONEMA,PACIFICUM,MALE,1
PT17/NF/WUMD-4/001,PITFALL,PT,2017,NF,WU,MD,4,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1 ,EUCAPNOPSIS,BREVICAUDA,MALE,1
PT17/NF/WUMD-4/001,PITFALL,PT,2017,NF,WU,MD,4,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,PARALEUCTRA,OCCIDENTALIS,MALE,1
PT17/NF/WUMD-4/001,PITFALL,PT,2017,NF,WU,MD,4,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,PARALEUCTRA,OCCIDENTALIS,FEMALE,1
PT17/NF/WUMD-4/001,PITFALL,PT,2017,NF,WU,MD,4,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,SKWALA,AMERICANA,MALE,1
PT17/NF/WUMD-4/001,PITFALL,PT,2017,NF,WU,MD,4,1,28-Apr-17,17,118,MR,5-Oct-17,,1 OF 1,TAENIONEMA,SPP,NYMPH,1
PT17/NF/CBLC-1/001,PITFALL,PT,2017,NF,CB,LC,1,1,28-Apr-17,17,118,KW,7-Nov-17,JG,1 of 1,CAPNIA,CONFUSA,FEMALE,1
PT17/NF/CBLC-1/001,PITFALL,PT,2017,NF,CB,LC,1,1,28-Apr-17,17,118,KW,7-Nov-17,JG,1 of 1,EUCAPNOPSIS,BREVICAUDA,NYMPH,3
PT17/NF/CBLC-1/001,PITFALL,PT,2017,NF,CB,LC,1,1,28-Apr-17,17,118,KW,7-Nov-17,JG,1 of 1,ISOCAPNIA,GRANDIS,MALE,1
PT17/NF/CBLC-1/001,PITFALL,PT,2017,NF,CB,LC,1,1,28-Apr-17,17,118,KW,7-Nov-17,JG,1 of 1,ISOCAPNIA,INTEGRA,MALE,3
PT17/NF/CBLC-1/001,PITFALL,PT,2017,NF,CB,LC,1,1,28-Apr-17,17,118,KW,7-Nov-17,JG,1 of 1,ISOCAPNIA,INTEGRA,MALE,1
PT17/NF/CBLC-1/001,PITFALL,PT,2017,NF,CB,LC,1,1,28-Apr-17,17,118,KW,7-Nov-17,JG,1 of 1,PARALEUCTRA,OCCIDENTALIS,NYMPH,1
PT17/NF/CBLC-1/001,PITFALL,PT,2017,NF,CB,LC,1,1,28-Apr-17,17,118,KW,7-Nov-17,JG,1 of 1,SKWALA,SPP,NYMPH,1
PT17/NF/CBLC-1/001,PITFALL,PT,2017,NF,CB,LC,1,1,28-Apr-17,17,118,KW,7-Nov-17,JG,1 of 1,TAENIONEMA,PACIFICUM,MALE,1
PT17/NF/CBLC-1/001,PITFALL,PT,2017,NF,CB,LC,1,1,28-Apr-17,17,118,KW,7-Nov-17,JG,1 of 1,TAENIONEMA,SPP,NYMPH,18
PT17/NF/WUMD-3/001,PITFALL,PT,2017,NF,WU,MD,3,1,28-Apr-17,17,118,KW,27-Feb-18,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,MALE,3
PT17/NF/WUMD-3/001,PITFALL,PT,2017,NF,WU,MD,3,1,28-Apr-17,17,118,KW,27-Feb-18,,1 OF 1,PARALEUCTRA,OCCIDENTALIS,MALE,2
PT17/NF/WUMD-3/001,PITFALL,PT,2017,NF,WU,MD,3,1,28-Apr-17,17,118,KW,27-Feb-18,,1 OF 1,PARALEUCTRA,OCCIDENTALIS,FEMALE,2
PT17/NF/WUMD-3/001,PITFALL,PT,2017,NF,WU,MD,3,1,28-Apr-17,17,118,KW,27-Feb-18,,1 OF 1,SKWALA,AMERICANA,FEMALE,2
PT17/NF/WUMD-3/001,PITFALL,PT,2017,NF,WU,MD,3,1,28-Apr-17,17,118,KW,27-Feb-18,,1 OF 1,SKWALA,AMERICANA,MALE,1
PT17/NF/WUMD-5/001,PITFALL,PT,2017,NF,WU,MD,5,1,28-Apr-17,17,118,KW,15-Dec-19,,,Taenionema,SPP,MALE,2
PT17/NF/WUMD-3/001,PITFALL,PT,2017,NF,WU,MD,3,1,28-Apr-17,17,118,KW,13-Jan-20,,,PROSTOIA,Besameta,MALE,1
RK17/NF/CBGF/002,ROCKPICK,RK,2017,NF,CB,GF,-,2,28-Apr-17,17,118,MR,,,1 OF 1,SKWALA,AMERICANA,MALE,3
RK17/NF/CBGF/002,ROCKPICK,RK,2017,NF,CB,GF,-,2,28-Apr-17,17,118,MR,,,1 OF 1,SKWALA,AMERICANA,FEMALE,1
PT17/KA/PR-1/003,PITFALL,PT,2017,KA,KA,PR,1,3,1-May-17,18,121,group,1-May-17,JG,1 of 1,TAENIONEMA,SPP,Nymph,11
PT17/KA/PR-1/003,PITFALL,PT,2017,KA,KA,PR,1,3,1-May-17,18,121,group,1-May-17,JG,1 of 1,TAENIONEMA,SPP,FEMALE,1
PT17/KA/PR-2/003,PITFALL,PT,2017,KA,KA,PR,2,3,1-May-17,18,121,group,1-May-17,JG,1 of 1,TAENIONEMA,SPP,Nymph,2
PT17/KA/PR-2/003,PITFALL,PT,2017,KA,KA,PR,2,3,1-May-17,18,121,group,1-May-17,JG,1 of 1,TAENIONEMA,SPP,FEMALE,2
PT17/KA/PR-3/003,PITFALL,PT,2017,KA,KA,PR,3,3,1-May-17,18,121,group,1-May-17,JG,1 of 1,TAENIONEMA,SPP,Nymph,1
PT17/KA/PR-5/003,PITFALL,PT,2017,KA,KA,PR,5,3,1-May-17,18,121,MR,19-Jul-17,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,Nymph,1
PT17/KA/PR-5/003,PITFALL,PT,2017,KA,KA,PR,5,3,1-May-17,18,121,MR,19-Jul-17,,1 OF 1,ISOCAPNIA,GRANDIS,Nymph,1
PT17/KA/PR-5/003,PITFALL,PT,2017,KA,KA,PR,5,3,1-May-17,18,121,MR,19-Jul-17,,1 OF 1,TAENIONEMA,SPP,Nymph,17
PT17/KA/PR-5/003,PITFALL,PT,2017,KA,KA,PR,5,3,1-May-17,18,121,MR,19-Jul-17,,1 OF 1,TAENIONEMA,SPP,male,6
PT17/KA/PR-5/003,PITFALL,PT,2017,KA,KA,PR,5,3,1-May-17,18,121,MR,19-Jul-17,,1 OF 1,TAENIONEMA,SPP,FEMALE,10
PT17/KA/PR-9/003,PITFALL,PT,2017,KA,KA,PR,9,3,1-May-17,18,121,MR,28-Jul-17,,1 OF 1,TAENIONEMA,SPP,male,1
SW17/KA/PR/004,SWEEP,SW,2017,KA,KA,PR,-,4,1-May-17,18,121,MR,31-Jul-17,,1 OF 1,ISOCAPNIA,GRANDIS,FEMALE,1
SW17/KA/PR/004,SWEEP,SW,2017,KA,KA,PR,-,4,1-May-17,18,121,MR,31-Jul-17,,1 OF 6,TAENIONEMA,SPP,FEMALE,20
SW17/KA/PR/004,SWEEP,SW,2017,KA,KA,PR,-,4,1-May-17,18,121,MR,31-Jul-17,,2 OF 6,TAENIONEMA,SPP,FEMALE,20
SW17/KA/PR/004,SWEEP,SW,2017,KA,KA,PR,-,4,1-May-17,18,121,MR,31-Jul-17,,3 OF 6,TAENIONEMA,SPP,FEMALE,20
SW17/KA/PR/004,SWEEP,SW,2017,KA,KA,PR,-,4,1-May-17,18,121,MR,31-Jul-17,,4 OF 6,TAENIONEMA,SPP,FEMALE,20
SW17/KA/PR/004,SWEEP,SW,2017,KA,KA,PR,-,4,1-May-17,18,121,MR,31-Jul-17,,5 OF 6,TAENIONEMA,SPP,FEMALE,20
SW17/KA/PR/004,SWEEP,SW,2017,KA,KA,PR,-,4,1-May-17,18,121,MR,31-Jul-17,,6 OF 6,TAENIONEMA,SPP,FEMALE,24
SW17/KA/PR/004,SWEEP,SW,2017,KA,KA,PR,-,4,1-May-17,18,121,MR,31-Jul-17,,1 OF 2,TAENIONEMA,SPP,male,20
SW17/KA/PR/004,SWEEP,SW,2017,KA,KA,PR,-,4,1-May-17,18,121,MR,31-Jul-17,,2 OF 2,TAENIONEMA,SPP,MALE,16
SW17/KA/GRB/001,SWEEP,SW,2017,KA,KA,GRB,-,1,1-May-17,18,121,MR,1-Aug-17,JG,1 OF 1,TAENIONEMA,PACIFICUM,MALE,3
SW17/KA/GRB/001,SWEEP,SW,2017,KA,KA,GRB,-,1,1-May-17,18,121,MR,1-Aug-17,JG,1 OF 1 ,TAENIONEMA,SPP,FEMALE,5
PT17/KA/PR-10/003,PITFALL,PT,2017,KA,KA,PR,10,3,1-May-17,18,121,MR,1-Aug-17,JG,1 OF 1,TAENIONEMA,PACIFICUM,MALE,1
PT17/KA/PR-6/003,PITFALL,PT,2017,KA,KA,PR,6,3,1-May-17,18,121,MR,3-Aug-17,JG,1 OF 1 ,TAENIONEMA,SPP,FEMALE,2
SW17/KA/ST5R/001,SWEEP,SW,2017,KA,KA,ST5R,-,1,1-May-17,18,121,KW,3-Oct-17,JG,1 of 1,CAPNIA,CONFUSA,FEMALE,2
SW17/KA/ST5R/001,SWEEP,SW,2017,KA,KA,ST5R,-,1,1-May-17,18,121,KW,3-Oct-17,JG,1 OF 1,EUCAPNOPSIS,BREVICAUDA,MALE,1
SW17/KA/ST5R/001,SWEEP,SW,2017,KA,KA,ST5R,-,1,1-May-17,18,121,KW,3-Oct-17,JG,1 OF 1,EUCAPNOPSIS,BREVICAUDA,FEMALE,2
SW17/KA/ST5R/001,SWEEP,SW,2017,KA,KA,ST5R,-,1,1-May-17,18,121,KW,3-Oct-17,JG,1 OF 1,ISOCAPNIA,VEDDERENSIS,FEMALE,2
SW17/KA/ST5R/001,SWEEP,SW,2017,KA,KA,ST5R,-,1,1-May-17,18,121,KW,3-Oct-17,JG,1 OF 1,ISOCAPNIA,VEDDERENSIS,MALE,3
SW17/KA/ST5R/001,SWEEP,SW,2017,KA,KA,ST5R,-,1,1-May-17,18,121,KW,3-Oct-17,JG,1 of 1,TAENIONEMA,PACIFICUM,MALE,12
SW17/KA/ST5R/001,SWEEP,SW,2017,KA,KA,ST5R,-,1,1-May-17,18,121,KW,3-Oct-17,JG,1 of 1,TAENIONEMA,SPP,FEMALE,22
PT17/KA/WO-10/002,PITFALL,PT,2017,KA,KA,WO,10,2,1-May-17,18,121,KW,3-Oct-17,,1 OF 1,ISOCAPNIA,CRINITA,NYMPH,1
PT17/KA/WO-10/002,PITFALL,PT,2017,KA,KA,WO,10,2,1-May-17,18,121,KW,3-Oct-17,,1 OF 1,ISOCAPNIA,CRINITA,MALE,3
PT17/KA/WO-10/002,PITFALL,PT,2017,KA,KA,WO,10,2,1-May-17,18,121,KW,3-Oct-17,,1 OF 1,ISOCAPNIA,GRANDIS,NYMPH,2
PT17/KA/WO-10/002,PITFALL,PT,2017,KA,KA,WO,10,2,1-May-17,18,121,KW,3-Oct-17,,1 OF 1,TAENIONEMA,SPP,NYMPH,17
PT17/KA/WO-10/002,PITFALL,PT,2017,KA,KA,WO,10,2,1-May-17,18,121,KW,3-Oct-17,,1 OF 1,TAENIONEMA,SPP,FEMALE,3
PT17/KA/WO-5/002,PITFALL,PT,2017,KA,KA,WO,5,2,1-May-17,18,121,KW,7-Nov-17,JG,1 of 1,ISOCAPNIA,INTEGRA,MALE,1
PT17/KA/WO-5/002,PITFALL,PT,2017,KA,KA,WO,5,2,1-May-17,18,121,KW,7-Nov-17,JG,1 of 1,ISOCAPNIA,INTEGRA,MALE,1
PT17/KA/WO-5/002,PITFALL,PT,2017,KA,KA,WO,5,2,1-May-17,18,121,KW,7-Nov-17,JG,1 of 1,TAENIONEMA,PACIFICUM,MALE,2
PT17/KA/WO-5/002,PITFALL,PT,2017,KA,KA,WO,5,2,1-May-17,18,121,KW,7-Nov-17,JG,1 of 1,TAENIONEMA,SPP,NYMPH,25
PT17/KA/WO-5/002,PITFALL,PT,2017,KA,KA,WO,5,2,1-May-17,18,121,KW,7-Nov-17,JG,1 of 1,TAENIONEMA,SPP,FEMALE,7
PT17/KA/WO-6/002,PITFALL,PT,2017,KA,KA,WO,6,2,1-May-17,18,121,KW,10-Nov-17,,1 OF 1,ISOCAPNIA,GRANDIS,NYMPH,1
PT17/KA/WO-6/002,PITFALL,PT,2017,KA,KA,WO,6,2,1-May-17,18,121,KW,10-Nov-17,,1 OF 1,ISOCAPNIA,INTEGRA,MALE,1
PT17/KA/WO-6/002,PITFALL,PT,2017,KA,KA,WO,6,2,1-May-17,18,121,KW,10-Nov-17,,1 OF 1,TAENIONEMA,PACIFICUM,MALE,2
PT17/KA/WO-6/002,PITFALL,PT,2017,KA,KA,WO,6,2,1-May-17,18,121,KW,10-Nov-17,,1 OF 1,TAENIONEMA,SPP,NYMPH,27
PT17/KA/WO-6/002,PITFALL,PT,2017,KA,KA,WO,6,2,1-May-17,18,121,KW,10-Nov-17,,1 OF 1,TAENIONEMA,SPP,FEMALE,3
PT17/KA/WO-4/002,PITFALL,PT,2017,KA,KA,WO,4,2,1-May-17,18,121,KW,5-Mar-18,JG,1 OF 1,ISOCAPNIA,CRINITA,FEMALE,1
PT17/KA/WO-8/002A-C,PITFALL,PT,2017,KA,KA,WO,8,2,1-May-17,18,121,KW,5-Mar-18,JG,1 OF 1,Isocapnia,INTEGRA,MALE,9
